,datetime,latitude,longitude,altitude,speed,course,address,attributes
1196,2020-10-23 03:39:56,37.4750271,126.8735173,43.69999694824219,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":2.05,""totalDistance"":6.881420882E7,""motion"":false}"
1197,2020-10-23 03:40:16,37.4750207,126.873541,39.89999771118164,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":2.21,""totalDistance"":6.881421103E7,""motion"":false}"
1198,2020-10-23 03:40:36,37.4750194,126.8735586,39.89999771118164,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":1.56,""totalDistance"":6.881421259E7,""motion"":false}"
1199,2020-10-23 03:40:56,37.4750203,126.8735497,39.89999771118164,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":0.79,""totalDistance"":6.881421338E7,""motion"":false}"
1200,2020-10-23 03:41:16,37.4750212,126.8735723,39.89999771118164,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":2.0,""totalDistance"":6.881421538E7,""motion"":false}"
1201,2020-10-23 03:41:36,37.4750233,126.8735638,43.599998474121094,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":0.79,""totalDistance"":6.881421617E7,""motion"":false}"
1202,2020-10-23 03:42:17,37.4750221,126.8735719,39.89999771118164,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":0.73,""totalDistance"":6.88142169E7,""motion"":false}"
1203,2020-10-23 03:42:37,37.4750218,126.8735706,43.599998474121094,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":0.12,""totalDistance"":6.881421702E7,""motion"":false}"
1204,2020-10-23 03:43:08,37.4750222,126.873568,39.89999771118164,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":0.23,""totalDistance"":6.881421725E7,""motion"":false}"
1205,2020-10-23 03:43:48,37.4750244,126.8735603,43.599998474121094,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":0.72,""totalDistance"":6.881421797E7,""motion"":false}"
1206,2020-10-23 03:44:09,37.4746054,126.8736457,43.599998474121094,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":47.25,""totalDistance"":6.881426522E7,""motion"":false}"
1207,2020-10-23 03:44:29,37.4750239,126.8735622,43.599998474121094,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":47.17,""totalDistance"":6.881431239E7,""motion"":false}"
1208,2020-10-23 03:44:49,37.4750212,126.8735723,39.89999771118164,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":0.94,""totalDistance"":6.881431333E7,""motion"":false}"
1209,2020-10-23 03:45:11,37.475022,126.8735734,39.89999771118164,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":0.13,""totalDistance"":6.881431346E7,""motion"":false}"
1210,2020-10-23 03:45:31,37.4750221,126.8735719,39.89999771118164,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":0.13,""totalDistance"":6.881431359E7,""motion"":false}"
1211,2020-10-23 03:45:51,37.4750239,126.8735622,43.599998474121094,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":0.88,""totalDistance"":6.881431447E7,""motion"":false}"
1212,2020-10-23 03:46:11,37.4750206,126.8735739,39.89999771118164,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":1.1,""totalDistance"":6.881431557E7,""motion"":false}"
1214,2020-10-23 03:46:51,37.4750177,126.873548,39.89999771118164,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":0.91,""totalDistance"":6.88143187E7,""motion"":false}"
1215,2020-10-23 03:47:31,37.4750157,126.8735525,39.89999771118164,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":0.46,""totalDistance"":6.881431916E7,""motion"":false}"
1216,2020-10-23 03:48:11,37.4750199,126.8735372,43.599998474121094,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":1.43,""totalDistance"":6.881432059E7,""motion"":false}"
1217,2020-10-23 03:48:51,37.4750191,126.8735771,39.89999771118164,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":3.53,""totalDistance"":6.881432412E7,""motion"":false}"
1218,2020-10-23 03:49:31,37.4750193,126.8735722,43.69999694824219,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":0.43,""totalDistance"":6.881432455E7,""motion"":false}"
1219,2020-10-23 03:50:11,37.4750202,126.8735756,43.69999694824219,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":0.32,""totalDistance"":6.881432487E7,""motion"":false}"
1220,2020-10-23 03:50:51,37.4750188,126.8735744,39.89999771118164,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":0.19,""totalDistance"":6.881432506E7,""motion"":false}"
1222,2020-10-23 03:51:32,37.4750198,126.8735785,39.89999771118164,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":0.72,""totalDistance"":6.881432619E7,""motion"":false}"
1224,2020-10-23 03:52:12,37.4750188,126.8735343,43.599998474121094,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":2.85,""totalDistance"":6.881433056E7,""motion"":false}"
1225,2020-10-23 03:52:52,37.4750144,126.8735707,39.89999771118164,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":3.25,""totalDistance"":6.881433381E7,""motion"":false}"
1226,2020-10-23 03:53:32,37.4750168,126.8735608,43.599998474121094,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":0.91,""totalDistance"":6.881433472E7,""motion"":false}"
1227,2020-10-23 03:53:54,37.4750177,126.8735513,43.599998474121094,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":0.85,""totalDistance"":6.881433557E7,""motion"":false}"
1228,2020-10-23 03:54:14,37.4750142,126.8735717,39.89999771118164,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":1.84,""totalDistance"":6.881433741E7,""motion"":false}"
1230,2020-10-23 03:54:54,37.4750163,126.8735428,43.599998474121094,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":1.09,""totalDistance"":6.881434201E7,""motion"":false}"
1231,2020-10-23 03:55:34,37.4750142,126.8735717,39.89999771118164,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":2.56,""totalDistance"":6.881434457E7,""motion"":false}"
1233,2020-10-23 03:56:14,37.4750176,126.8735443,43.599998474121094,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":1.28,""totalDistance"":6.881434939E7,""motion"":false}"
1234,2020-10-23 03:56:34,37.4750152,126.8735674,39.89999771118164,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":2.06,""totalDistance"":6.881435145E7,""motion"":false}"
1235,2020-10-23 03:56:54,37.4750142,126.8735717,39.89999771118164,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":0.4,""totalDistance"":6.881435185E7,""motion"":false}"
1236,2020-10-23 03:57:14,37.4750221,126.8735709,39.89999771118164,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":0.88,""totalDistance"":6.881435273E7,""motion"":false}"
1237,2020-10-23 03:57:34,37.4750243,126.8735586,43.599998474121094,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":1.11,""totalDistance"":6.881435384E7,""motion"":false}"
1238,2020-10-23 03:57:54,37.4750236,126.8735486,43.599998474121094,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":0.89,""totalDistance"":6.881435473E7,""motion"":false}"
1239,2020-10-23 03:58:14,37.4750226,126.8735583,43.599998474121094,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":0.86,""totalDistance"":6.881435559E7,""motion"":false}"
1242,2020-10-23 03:59:37,37.4750231,126.8735449,38.19999694824219,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":36.02,""totalDistance"":6.881442825E7,""motion"":false}"
1243,2020-10-23 03:59:57,37.4750241,126.8735474,39.89999771118164,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":0.25,""totalDistance"":6.88144285E7,""motion"":false}"
1244,2020-10-23 04:00:17,37.475025,126.8735402,39.89999771118164,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":0.64,""totalDistance"":6.881442914E7,""motion"":false}"
1245,2020-10-23 04:00:37,37.4750241,126.8735474,39.89999771118164,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":0.64,""totalDistance"":6.881442978E7,""motion"":false}"
1246,2020-10-23 04:00:57,37.4750259,126.8735318,39.89999771118164,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":1.39,""totalDistance"":6.881443117E7,""motion"":false}"
1248,2020-10-23 04:01:37,37.4750223,126.8735638,38.19999694824219,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":16.65,""totalDistance"":6.881446329E7,""motion"":false}"
1249,2020-10-23 04:01:57,37.4750222,126.8735538,38.19999694824219,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":0.88,""totalDistance"":6.881446417E7,""motion"":false}"
1250,2020-10-23 04:02:17,37.475022,126.8735602,38.19999694824219,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":0.57,""totalDistance"":6.881446474E7,""motion"":false}"
1251,2020-10-23 04:02:37,37.4750159,126.8735722,38.19999694824219,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":1.26,""totalDistance"":6.8814466E7,""motion"":false}"
1252,2020-10-23 04:02:57,37.475019,126.8735446,38.19999694824219,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":2.46,""totalDistance"":6.881446846E7,""motion"":false}"
1253,2020-10-23 04:03:17,37.4750178,126.8735585,38.19999694824219,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":1.24,""totalDistance"":6.88144697E7,""motion"":false}"
1254,2020-10-23 04:03:37,37.47502,126.8735327,38.19999694824219,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":2.29,""totalDistance"":6.881447199E7,""motion"":false}"
1256,2020-10-23 04:04:17,37.4750211,126.8735243,39.89999771118164,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":2.95,""totalDistance"":6.881447714E7,""motion"":false}"
1257,2020-10-23 04:04:37,37.475019,126.8735446,38.19999694824219,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":1.81,""totalDistance"":6.881447895E7,""motion"":false}"
1260,2020-10-23 04:06:21,37.4750187,126.8735467,38.19999694824219,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":14.21,""totalDistance"":6.881460559E7,""motion"":false}"
1261,2020-10-23 04:06:41,37.47502,126.8735327,38.19999694824219,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":1.25,""totalDistance"":6.881460684E7,""motion"":false}"
1263,2020-10-23 04:07:21,37.4750203,126.8735316,38.19999694824219,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":1.0,""totalDistance"":6.881460891E7,""motion"":false}"
1264,2020-10-23 04:07:42,37.4750203,126.8735316,38.19999694824219,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":0.0,""totalDistance"":6.881460891E7,""motion"":false}"
1265,2020-10-23 04:08:04,37.4750119,126.8735731,39.89999771118164,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":3.78,""totalDistance"":6.881461269E7,""motion"":false}"
1266,2020-10-23 04:08:24,37.4750138,126.8735711,39.89999771118164,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":0.28,""totalDistance"":6.881461297E7,""motion"":false}"
1267,2020-10-23 04:08:44,37.4750119,126.8735731,39.89999771118164,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":0.28,""totalDistance"":6.881461325E7,""motion"":false}"
1269,2020-10-23 04:09:44,37.475017,126.8735544,39.89999771118164,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":0.8,""totalDistance"":6.881461567E7,""motion"":false}"
1270,2020-10-23 04:10:25,37.475017,126.8735529,39.89999771118164,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":0.13,""totalDistance"":6.88146158E7,""motion"":false}"
1271,2020-10-23 04:11:05,37.4750179,126.8735572,39.89999771118164,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":0.39,""totalDistance"":6.881461619E7,""motion"":false}"
1272,2020-10-23 04:11:46,37.4750165,126.8735557,39.89999771118164,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":0.2,""totalDistance"":6.881461639E7,""motion"":false}"
1273,2020-10-23 04:12:06,37.4750169,126.873554,39.89999771118164,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":0.16,""totalDistance"":6.881461655E7,""motion"":false}"
1274,2020-10-23 04:12:26,37.4750165,126.8735557,39.89999771118164,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":0.16,""totalDistance"":6.881461671E7,""motion"":false}"
1275,2020-10-23 04:12:46,37.4750165,126.8735556,39.89999771118164,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":0.01,""totalDistance"":6.881461672E7,""motion"":false}"
1276,2020-10-23 04:13:06,37.4750169,126.873553,39.89999771118164,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":0.23,""totalDistance"":6.881461695E7,""motion"":false}"
1278,2020-10-23 04:13:46,37.4750208,126.873559,39.89999771118164,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":3.42,""totalDistance"":6.881462313E7,""motion"":false}"
1279,2020-10-23 04:14:07,37.4746851,126.8735147,39.89999771118164,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":37.57,""totalDistance"":6.88146607E7,""motion"":false}"
1280,2020-10-23 04:14:27,37.4750184,126.8735639,39.89999771118164,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":37.36,""totalDistance"":6.881469806E7,""motion"":false}"
1281,2020-10-23 04:15:07,37.475024,126.8735503,39.89999771118164,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":1.35,""totalDistance"":6.881469941E7,""motion"":false}"
1282,2020-10-23 04:15:27,37.4750199,126.873556,39.89999771118164,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":0.68,""totalDistance"":6.881470009E7,""motion"":false}"
1283,2020-10-23 04:15:47,37.475024,126.8735503,39.89999771118164,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":0.68,""totalDistance"":6.881470077E7,""motion"":false}"
1284,2020-10-23 04:16:09,37.4750196,126.8735618,39.89999771118164,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":1.13,""totalDistance"":6.88147019E7,""motion"":false}"
1285,2020-10-23 04:16:29,37.4750246,126.8735526,39.89999771118164,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":0.99,""totalDistance"":6.881470289E7,""motion"":false}"
1287,2020-10-23 04:17:09,37.4750212,126.873569,39.89999771118164,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":1.85,""totalDistance"":6.881470613E7,""motion"":false}"
1288,2020-10-23 04:17:49,37.4750196,126.8735546,39.89999771118164,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":1.28,""totalDistance"":6.881470741E7,""motion"":false}"
1289,2020-10-23 04:18:09,37.4750181,126.8735731,39.89999771118164,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":1.64,""totalDistance"":6.881470905E7,""motion"":false}"
1290,2020-10-23 04:18:32,37.4750228,126.8735765,38.19999694824219,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":0.6,""totalDistance"":6.881470965E7,""motion"":false}"
1292,2020-10-23 04:19:12,37.4750151,126.8735631,39.89999771118164,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":27.96,""totalDistance"":6.881476703E7,""motion"":false}"
1293,2020-10-23 04:19:33,37.4750172,126.873552,43.599998474121094,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":1.01,""totalDistance"":6.881476804E7,""motion"":false}"
1294,2020-10-23 04:19:54,37.4750173,126.8735468,43.599998474121094,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":0.46,""totalDistance"":6.88147685E7,""motion"":false}"
1295,2020-10-23 04:20:15,37.4748708,126.8734895,43.599998474121094,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":17.08,""totalDistance"":6.881478558E7,""motion"":false}"
1296,2020-10-23 04:20:35,37.4750195,126.8735272,43.599998474121094,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":16.88,""totalDistance"":6.881480246E7,""motion"":false}"
1297,2020-10-23 04:21:16,37.4750173,126.8735468,43.599998474121094,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":1.75,""totalDistance"":6.881480421E7,""motion"":false}"
1299,2020-10-23 04:21:56,37.4750167,126.8735557,43.599998474121094,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":1.45,""totalDistance"":6.881480634E7,""motion"":false}"
1301,2020-10-23 04:22:36,37.4750167,126.873553,43.599998474121094,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":1.34,""totalDistance"":6.881480926E7,""motion"":false}"
1303,2020-10-23 04:23:16,37.4750161,126.8735589,39.89999771118164,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":2.84,""totalDistance"":6.881481442E7,""motion"":false}"
1304,2020-10-23 04:23:56,37.4750214,126.8735712,39.89999771118164,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":1.24,""totalDistance"":6.881481566E7,""motion"":false}"
1305,2020-10-23 04:24:16,37.4750215,126.8735717,39.89999771118164,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":0.05,""totalDistance"":6.881481571E7,""motion"":false}"
1307,2020-10-23 04:24:56,37.4750229,126.8735564,43.69999694824219,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":0.51,""totalDistance"":6.881481707E7,""motion"":false}"
1309,2020-10-23 04:25:36,37.475021,126.8735666,43.69999694824219,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":0.29,""totalDistance"":6.881481846E7,""motion"":false}"
1311,2020-10-23 04:26:17,37.4750221,126.8735692,39.89999771118164,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":7.02,""totalDistance"":6.881483238E7,""motion"":false}"
1312,2020-10-23 04:26:57,37.4750232,126.8735619,39.89999771118164,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":0.66,""totalDistance"":6.881483304E7,""motion"":false}"
1314,2020-10-23 04:27:37,37.4750215,126.8735717,39.89999771118164,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":1.26,""totalDistance"":6.88148347E7,""motion"":false}"
1316,2020-10-23 04:28:18,37.4750213,126.87357,39.89999771118164,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":0.18,""totalDistance"":6.881483507E7,""motion"":false}"
1318,2020-10-23 04:28:58,37.4750181,126.8735655,43.599998474121094,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":0.36,""totalDistance"":6.881483598E7,""motion"":false}"
1319,2020-10-23 04:29:37,37.4748186,126.8734915,39.89999771118164,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":23.15,""totalDistance"":6.881485913E7,""motion"":false}"
1320,2020-10-23 04:29:58,37.4750192,126.8735683,39.89999771118164,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":23.34,""totalDistance"":6.881488247E7,""motion"":false}"
1321,2020-10-23 04:30:38,37.4750217,126.8735548,39.89999771118164,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":1.22,""totalDistance"":6.881488369E7,""motion"":false}"
1323,2020-10-23 04:31:19,37.4750217,126.8735548,39.89999771118164,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":0.52,""totalDistance"":6.881488473E7,""motion"":false}"
1324,2020-10-23 04:32:00,37.4747611,126.8735451,39.89999771118164,0.0,90.0,,"{""batteryLevel"":100.0,""distance"":29.02,""totalDistance"":6.881491375E7,""motion"":false}"
1325,2020-10-23 04:32:41,37.4750192,126.8735691,39.89999771118164,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":28.81,""totalDistance"":6.881494256E7,""motion"":false}"
1326,2020-10-23 04:33:21,37.475021,126.8735554,39.89999771118164,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":1.23,""totalDistance"":6.881494379E7,""motion"":false}"
1327,2020-10-23 04:34:01,37.4750203,126.8735738,39.89999771118164,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":1.63,""totalDistance"":6.881494542E7,""motion"":false}"
1330,2020-10-23 04:35:24,37.4750279,126.8735613,43.69999694824219,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":0.25,""totalDistance"":6.881494682E7,""motion"":false}"
1331,2020-10-23 04:36:04,37.4750284,126.8735531,52.89999771118164,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":0.73,""totalDistance"":6.881494755E7,""motion"":false}"
1333,2020-10-23 04:36:45,37.4750282,126.8735537,52.89999771118164,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":0.31,""totalDistance"":6.881494823E7,""motion"":false}"
1335,2020-10-23 04:37:26,37.4750278,126.8735626,39.89999771118164,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":0.08,""totalDistance"":6.881494902E7,""motion"":false}"
1337,2020-10-23 04:38:06,37.4750277,126.8735608,43.69999694824219,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":0.75,""totalDistance"":6.881495067E7,""motion"":false}"
1339,2020-10-23 04:38:46,37.475028,126.8735573,43.69999694824219,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":0.22,""totalDistance"":6.88149511E7,""motion"":false}"
1342,2020-10-23 04:40:06,37.4750221,126.8735605,39.89999771118164,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":0.76,""totalDistance"":6.881495316E7,""motion"":false}"
1343,2020-10-23 04:40:46,37.475015,126.8735313,39.89999771118164,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":2.7,""totalDistance"":6.881495586E7,""motion"":false}"
1344,2020-10-23 04:41:26,37.4750141,126.8735538,43.69999694824219,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":1.99,""totalDistance"":6.881495785E7,""motion"":false}"
1345,2020-10-23 04:42:06,37.4750192,126.8735228,43.69999694824219,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":2.8,""totalDistance"":6.881496065E7,""motion"":false}"
1346,2020-10-23 04:42:46,37.475015,126.8735313,39.89999771118164,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":0.88,""totalDistance"":6.881496153E7,""motion"":false}"
1348,2020-10-23 04:43:27,37.4750141,126.8735538,43.69999694824219,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":0.22,""totalDistance"":6.881496391E7,""motion"":false}"
1349,2020-10-23 04:44:07,37.4750153,126.8735495,43.69999694824219,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":0.4,""totalDistance"":6.881496431E7,""motion"":false}"
1350,2020-10-23 04:44:47,37.4750141,126.8735538,43.69999694824219,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":0.4,""totalDistance"":6.881496471E7,""motion"":false}"
1352,2020-10-23 04:45:27,37.4750167,126.8735291,39.89999771118164,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":1.22,""totalDistance"":6.881496691E7,""motion"":false}"
1353,2020-10-23 04:45:48,37.4750087,126.8735622,39.89999771118164,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":3.06,""totalDistance"":6.881496997E7,""motion"":false}"
1354,2020-10-23 04:46:08,37.4750085,126.8735617,43.599998474121094,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":0.05,""totalDistance"":6.881497002E7,""motion"":false}"
1355,2020-10-23 04:46:28,37.4750086,126.8735622,39.89999771118164,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":0.05,""totalDistance"":6.881497007E7,""motion"":false}"
1356,2020-10-23 04:46:48,37.4750083,126.8735606,43.599998474121094,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":0.15,""totalDistance"":6.881497022E7,""motion"":false}"
1357,2020-10-23 04:47:08,37.475006,126.8735639,39.89999771118164,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":0.39,""totalDistance"":6.881497061E7,""motion"":false}"
1358,2020-10-23 04:47:28,37.4750091,126.8735627,39.89999771118164,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":0.36,""totalDistance"":6.881497097E7,""motion"":false}"
1359,2020-10-23 04:47:48,37.4750091,126.8735629,39.89999771118164,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":0.02,""totalDistance"":6.881497099E7,""motion"":false}"
1360,2020-10-23 04:48:08,37.4750067,126.8735634,43.599998474121094,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":0.27,""totalDistance"":6.881497126E7,""motion"":false}"
1361,2020-10-23 04:48:28,37.4750059,126.8735628,43.599998474121094,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":0.1,""totalDistance"":6.881497136E7,""motion"":false}"
1362,2020-10-23 04:48:48,37.4750057,126.8735633,43.599998474121094,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":0.05,""totalDistance"":6.881497141E7,""motion"":false}"
1363,2020-10-23 04:49:08,37.4750067,126.8735626,43.599998474121094,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":0.13,""totalDistance"":6.881497154E7,""motion"":false}"
1365,2020-10-23 04:50:08,37.4750202,126.8735621,43.599998474121094,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":27.14,""totalDistance"":6.881502432E7,""motion"":false}"
1366,2020-10-23 04:50:48,37.4750219,126.8735488,43.599998474121094,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":1.19,""totalDistance"":6.881502551E7,""motion"":false}"
1367,2020-10-23 04:51:28,37.475014,126.8735476,43.599998474121094,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":0.89,""totalDistance"":6.88150264E7,""motion"":false}"
1368,2020-10-23 04:52:08,37.4750128,126.8735488,39.89999771118164,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":0.17,""totalDistance"":6.881502657E7,""motion"":false}"
1369,2020-10-23 04:52:48,37.4750159,126.8735472,43.599998474121094,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":0.37,""totalDistance"":6.881502694E7,""motion"":false}"
1371,2020-10-23 04:53:28,37.4750138,126.8735516,39.89999771118164,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":4.33,""totalDistance"":6.881503606E7,""motion"":false}"
1372,2020-10-23 04:54:08,37.4750151,126.873549,43.599998474121094,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":0.27,""totalDistance"":6.881503633E7,""motion"":false}"
1373,2020-10-23 04:54:28,37.4750154,126.8735554,39.89999771118164,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":0.57,""totalDistance"":6.88150369E7,""motion"":false}"
1374,2020-10-23 04:54:51,37.475013,126.873549,39.89999771118164,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":0.63,""totalDistance"":6.881503753E7,""motion"":false}"
1375,2020-10-23 04:55:31,37.4750154,126.8735554,39.89999771118164,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":0.63,""totalDistance"":6.881503816E7,""motion"":false}"
1377,2020-10-23 04:56:11,37.4750134,126.8735494,43.599998474121094,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":0.13,""totalDistance"":6.881503878E7,""motion"":false}"
1378,2020-10-23 04:56:51,37.4750243,126.8735806,39.89999771118164,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":3.01,""totalDistance"":6.881504179E7,""motion"":false}"
1379,2020-10-23 04:57:31,37.4750218,126.8735766,39.89999771118164,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":0.45,""totalDistance"":6.881504224E7,""motion"":false}"
1380,2020-10-23 04:58:11,37.4750227,126.8735795,39.89999771118164,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":0.28,""totalDistance"":6.881504252E7,""motion"":false}"
1381,2020-10-23 04:58:51,37.4750218,126.8735751,43.599998474121094,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":0.4,""totalDistance"":6.881504292E7,""motion"":false}"
1382,2020-10-23 04:59:11,37.4750224,126.873579,39.89999771118164,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":0.35,""totalDistance"":6.881504327E7,""motion"":false}"
1383,2020-10-23 04:59:47,37.475078,126.8735989,39.89999771118164,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":6.43,""totalDistance"":6.88150497E7,""motion"":false}"
